customer_id,segment_name,recency,frequency,monetary,support_ticket_count,refund_rate
CUST00450,Dormant Customers,57,2,1364.32,0.0,0.0
CUST00451,Dormant Customers,60,5,4244.52,2.0,0.2
CUST00452,Dormant Customers,317,6,1929.85,1.0,0.0
CUST00453,Dormant Customers,53,5,3564.87,1.0,0.0
CUST00454,Champions,6,7,5177.76,2.0,0.0
CUST00455,Dormant Customers,334,3,1616.76,1.0,0.0
CUST00456,At Risk,208,4,3440.2,1.0,0.0
CUST00457,Dormant Customers,382,2,1371.21,0.0,0.0
CUST00458,Dormant Customers,40,3,1730.31,0.0,0.0
CUST00459,At Risk,298,3,2928.0299999999997,2.0,0.3333333333333333
CUST00460,Loyal Customers,48,12,9567.38,1.0,0.08333333333333333
CUST00461,Dormant Customers,255,4,1579.47,0.0,0.0
CUST00462,At Risk,96,3,2689.5,1.0,0.0
CUST00463,Champions,10,7,7375.860000000001,0.0,0.0
CUST00464,At Risk,167,10,6495.79,3.0,0.1
CUST00465,Dormant Customers,238,1,1298.74,0.0,0.0
CUST00466,Champions,18,12,6279.43,2.0,0.08333333333333333
CUST00467,New Customers,6,3,1620.28,0.0,0.0
CUST00468,Discount Sensitive,259,2,1077.8600000000001,1.0,0.5
CUST00469,New Customers,1,4,2772.31,0.0,0.0
CUST00470,At Risk,227,5,3508.62,2.0,0.0
CUST00471,Dormant Customers,187,1,307.23,0.0,0.0
CUST00472,Dormant Customers,26,5,4789.49,0.0,0.0
CUST00473,At Risk,182,6,3513.72,2.0,0.16666666666666666
CUST00474,New Customers,1,4,2364.05,1.0,0.25
CUST00475,Champions,8,10,7340.669999999999,0.0,0.0
CUST00476,At Risk,201,7,6233.25,3.0,0.14285714285714285
CUST00477,Dormant Customers,60,5,3519.83,0.0,0.0
CUST00478,Dormant Customers,43,4,2005.68,0.0,0.0
CUST00479,Dormant Customers,330,1,319.34,1.0,0.0
CUST00480,At Risk,209,7,4227.82,0.0,0.0
CUST00481,Dormant Customers,54,4,1811.91,0.0,0.0
CUST00482,Dormant Customers,12,6,3296.44,0.0,0.16666666666666666
CUST00483,Loyal Customers,35,8,5388.37,1.0,0.125
CUST00484,Discount Sensitive,59,6,6028.98,3.0,0.3333333333333333
CUST00485,At Risk,289,5,2971.02,2.0,0.0
CUST00486,Dormant Customers,43,2,1807.8600000000001,0.0,0.0
CUST00487,Loyal Customers,23,8,3049.97,6.0,0.125
CUST00488,Dormant Customers,278,4,2427.65,0.0,0.0
CUST00489,Dormant Customers,271,1,963.44,0.0,0.0
CUST00490,Discount Sensitive,34,2,2074.38,1.0,0.5
CUST00491,Discount Sensitive,26,3,1795.63,1.0,0.3333333333333333
CUST00492,Loyal Customers,51,7,6233.68,1.0,0.14285714285714285
CUST00493,Discount Sensitive,169,2,1757.06,1.0,0.5
CUST00494,New Customers,16,3,3012.2300000000005,0.0,0.0
CUST00495,Dormant Customers,41,3,2838.69,0.0,0.0
CUST00496,Dormant Customers,54,3,2971.8500000000004,0.0,0.0
CUST00497,Dormant Customers,220,1,1724.62,0.0,0.0
CUST00498,Dormant Customers,50,4,2790.75,0.0,0.0
CUST00499,Dormant Customers,27,4,3425.97,1.0,0.0
CUST00500,Dormant Customers,34,4,3749.66,0.0,0.0
CUST00501,Dormant Customers,27,5,3852.58,1.0,0.0
CUST00502,New Customers,10,4,2253.2200000000003,0.0,0.0
CUST00503,Loyal Customers,29,8,5763.58,3.0,0.125
CUST00504,New Customers,11,3,3098.74,0.0,0.0
CUST00505,New Customers,4,2,1468.8,0.0,0.0
CUST00506,Champions,15,10,9069.6,4.0,0.0
CUST00507,At Risk,181,2,3345.6800000000003,0.0,0.0
CUST00508,Discount Sensitive,38,2,1632.0,0.0,0.5
CUST00509,Dormant Customers,24,2,1206.64,0.0,0.0
CUST00510,At Risk,223,4,3630.48,1.0,0.25
CUST00511,Champions,4,7,4352.03,1.0,0.14285714285714285
CUST00512,Dormant Customers,77,4,2468.63,1.0,0.0
CUST00513,Loyal Customers,31,10,7681.32,3.0,0.0
CUST00514,Dormant Customers,154,1,1687.55,0.0,0.0
CUST00515,Dormant Customers,29,4,2719.65,1.0,0.25
CUST00516,Dormant Customers,88,1,623.59,0.0,0.0
CUST00517,Champions,12,7,4546.23,2.0,0.0
CUST00518,Dormant Customers,35,2,852.7099999999999,0.0,0.0
CUST00519,Dormant Customers,26,2,823.83,0.0,0.0
CUST00520,Loyal Customers,27,8,5224.33,0.0,0.0
CUST00521,Loyal Customers,55,8,3956.92,1.0,0.0
CUST00522,Dormant Customers,523,1,1688.22,0.0,0.0
CUST00523,Dormant Customers,53,4,3188.02,1.0,0.0
CUST00524,Dormant Customers,72,10,7161.96,2.0,0.1
CUST00525,Dormant Customers,281,4,1916.75,0.0,0.0
CUST00526,New Customers,5,2,1519.72,0.0,0.5
CUST00527,Loyal Customers,34,8,6642.15,0.0,0.0
CUST00528,Dormant Customers,43,2,1159.92,0.0,0.0
CUST00529,Dormant Customers,43,2,2291.65,1.0,0.0
CUST00530,Dormant Customers,32,5,3597.6600000000003,0.0,0.0
CUST00531,Dormant Customers,104,2,648.41,1.0,0.0
CUST00532,At Risk,179,4,4895.42,1.0,0.0
CUST00533,New Customers,12,3,2081.04,1.0,0.0
CUST00534,At Risk,135,5,3110.46,1.0,0.0
CUST00535,At Risk,199,5,5156.9,0.0,0.0
CUST00536,Dormant Customers,6,5,4909.41,0.0,0.0
CUST00537,New Customers,12,4,3404.59,0.0,0.0
CUST00538,Champions,8,9,7445.27,0.0,0.0
CUST00539,Loyal Customers,48,9,8708.79,3.0,0.0
CUST00540,Loyal Customers,35,8,5915.85,3.0,0.0
CUST00541,Loyal Customers,30,7,5077.73,1.0,0.0
CUST00542,New Customers,9,4,2512.91,0.0,0.0
CUST00543,Dormant Customers,258,4,2320.55,0.0,0.0
CUST00544,Dormant Customers,146,2,2284.46,0.0,0.0
CUST00545,New Customers,21,2,922.53,1.0,0.0
CUST00546,New Customers,20,4,3320.79,0.0,0.0
CUST00547,Discount Sensitive,60,2,1679.69,1.0,1.0
CUST00548,Dormant Customers,44,3,3100.27,0.0,0.0
CUST00549,Dormant Customers,193,2,1035.57,1.0,0.0
CUST00550,New Customers,4,3,2353.73,0.0,0.0
CUST00551,Dormant Customers,32,4,2251.44,0.0,0.0
CUST00552,Dormant Customers,34,3,2303.36,0.0,0.0
CUST00553,At Risk,354,4,3183.11,0.0,0.0
CUST00554,Dormant Customers,3,6,4226.39,0.0,0.0
CUST00555,Dormant Customers,19,6,4854.27,2.0,0.0
CUST00556,Dormant Customers,87,1,936.16,1.0,0.0
CUST00557,Loyal Customers,27,7,5364.05,1.0,0.0
CUST00558,Dormant Customers,460,2,679.0699999999999,0.0,0.0
CUST00559,New Customers,16,3,1821.47,0.0,0.0
CUST00560,Dormant Customers,292,1,1135.13,0.0,0.0
CUST00561,New Customers,15,3,2339.96,1.0,0.0
CUST00562,Discount Sensitive,320,2,899.8599999999999,2.0,0.5
CUST00563,Dormant Customers,166,2,887.86,0.0,0.0
CUST00564,At Risk,191,8,4592.1900000000005,3.0,0.0
CUST00565,New Customers,2,2,1089.79,0.0,0.0
CUST00566,New Customers,3,3,1894.99,0.0,0.0
CUST00567,Loyal Customers,35,10,6288.55,1.0,0.0
CUST00568,Dormant Customers,95,1,482.12,0.0,0.0
CUST00569,New Customers,14,3,944.54,0.0,0.0
CUST00570,Discount Sensitive,229,3,2545.7200000000003,1.0,0.3333333333333333
CUST00571,New Customers,22,3,1977.83,1.0,0.3333333333333333
CUST00572,At Risk,112,6,3305.75,0.0,0.0
CUST00573,At Risk,186,5,2912.39,1.0,0.0
CUST00574,Champions,2,9,7029.03,1.0,0.1111111111111111
CUST00575,Dormant Customers,144,1,548.72,1.0,0.0
CUST00576,Dormant Customers,107,2,799.27,0.0,0.0
CUST00577,Loyal Customers,24,7,5138.93,1.0,0.0
CUST00578,At Risk,437,2,3054.7200000000003,0.0,0.0
CUST00579,Dormant Customers,71,1,301.68,0.0,0.0
CUST00580,Dormant Customers,28,2,1073.3,0.0,0.0
CUST00581,Dormant Customers,137,2,1527.79,0.0,0.0
CUST00582,Dormant Customers,347,1,392.06,1.0,0.0
CUST00583,At Risk,324,4,3652.46,1.0,0.0
CUST00584,Dormant Customers,144,1,591.05,0.0,0.0
CUST00585,Loyal Customers,32,9,5765.21,2.0,0.0
CUST00586,Dormant Customers,189,4,1853.61,2.0,0.0
CUST00587,New Customers,6,2,811.8,0.0,0.5
CUST00588,Dormant Customers,56,2,1020.69,0.0,0.0
CUST00589,At Risk,132,5,4196.7699999999995,1.0,0.0
CUST00590,At Risk,201,3,3961.05,2.0,0.0
CUST00591,Dormant Customers,130,2,1767.15,1.0,0.0
CUST00592,Dormant Customers,81,2,1084.48,0.0,0.0
CUST00593,Dormant Customers,15,6,4295.48,1.0,0.0
CUST00594,Dormant Customers,152,1,448.78,0.0,0.0
CUST00595,Dormant Customers,52,6,3393.2200000000003,0.0,0.0
CUST00596,At Risk,111,4,2927.96,3.0,0.0
CUST00597,At Risk,113,4,3041.18,2.0,0.0
CUST00598,Dormant Customers,24,4,2429.15,0.0,0.0
CUST00599,Dormant Customers,18,5,3511.4900000000002,1.0,0.0
CUST00600,Dormant Customers,324,3,1248.1399999999999,0.0,0.0
CUST00601,Dormant Customers,131,1,537.85,0.0,0.0
CUST00602,Dormant Customers,152,1,171.18,0.0,0.0
CUST00603,Champions,9,10,5262.13,4.0,0.0
CUST00604,New Customers,12,3,1794.88,0.0,0.3333333333333333
CUST00605,At Risk,221,5,3199.79,2.0,0.0
CUST00606,Dormant Customers,181,1,240.15,0.0,0.0
CUST00607,Dormant Customers,310,3,2332.76,0.0,0.0
CUST00608,Dormant Customers,34,4,3561.7799999999997,1.0,0.0
CUST00609,Dormant Customers,18,6,5268.07,2.0,0.0
CUST00610,Discount Sensitive,39,6,4356.29,2.0,0.3333333333333333
CUST00611,At Risk,296,4,3472.66,3.0,0.25
CUST00612,Dormant Customers,109,2,2120.98,0.0,0.0
CUST00613,Champions,11,8,6032.84,2.0,0.125
CUST00614,Dormant Customers,257,1,267.96,0.0,0.0
CUST00615,Discount Sensitive,95,1,446.03,1.0,1.0
CUST00616,At Risk,97,5,2628.3,1.0,0.0
CUST00617,Champions,21,13,7918.74,5.0,0.07692307692307693
CUST00618,Dormant Customers,42,3,2003.1,0.0,0.0
CUST00619,Dormant Customers,1,6,2572.91,0.0,0.0
CUST00620,Dormant Customers,43,2,1045.42,1.0,0.0
CUST00621,Dormant Customers,153,1,348.53,0.0,0.0
CUST00622,Dormant Customers,241,3,2009.7800000000002,0.0,0.0
CUST00623,Dormant Customers,60,5,3290.23,2.0,0.2
CUST00624,Dormant Customers,293,1,270.09,0.0,0.0
CUST00625,Dormant Customers,127,4,2155.58,0.0,0.0
CUST00626,Dormant Customers,58,3,2283.05,1.0,0.0
CUST00627,At Risk,136,3,2765.27,1.0,0.0
CUST00628,Dormant Customers,36,6,3681.37,2.0,0.0
CUST00629,Dormant Customers,24,2,1364.28,0.0,0.0
CUST00630,Dormant Customers,54,4,3090.95,0.0,0.0
CUST00631,At Risk,129,10,6076.9,2.0,0.1
CUST00632,Dormant Customers,122,1,1078.63,0.0,0.0
CUST00633,Dormant Customers,36,2,2549.94,0.0,0.0
CUST00634,Dormant Customers,179,4,1711.76,2.0,0.25
CUST00635,Dormant Customers,195,1,1016.46,0.0,0.0
CUST00636,New Customers,9,3,3886.17,0.0,0.0
CUST00637,Loyal Customers,27,7,6428.4,1.0,0.0
CUST00638,At Risk,234,6,3093.33,0.0,0.0
CUST00639,At Risk,430,3,2753.19,0.0,0.0
CUST00640,Dormant Customers,191,1,641.86,0.0,0.0
CUST00641,Loyal Customers,52,7,6023.219999999999,1.0,0.0
CUST00642,Dormant Customers,39,4,3164.42,0.0,0.25
CUST00643,Dormant Customers,216,1,1091.34,0.0,0.0
CUST00644,At Risk,139,7,3822.27,0.0,0.0
CUST00645,At Risk,313,3,2730.59,2.0,0.0
CUST00646,Loyal Customers,51,7,6203.32,1.0,0.14285714285714285
CUST00647,Dormant Customers,125,1,507.52,1.0,0.0
CUST00648,New Customers,1,4,2724.16,0.0,0.25
CUST00649,At Risk,185,6,3181.62,4.0,0.16666666666666666
CUST00650,At Risk,120,3,2622.0099999999998,0.0,0.0
CUST00651,Loyal Customers,56,8,5404.83,0.0,0.0
CUST00652,Dormant Customers,21,5,5030.61,0.0,0.0
CUST00653,Dormant Customers,8,5,4120.93,0.0,0.0
CUST00654,Champions,14,8,7323.56,2.0,0.25
CUST00655,Champions,5,11,6803.96,0.0,0.0
CUST00656,Dormant Customers,37,5,4088.21,1.0,0.0
CUST00657,Dormant Customers,124,4,1287.49,1.0,0.25
CUST00658,Dormant Customers,280,2,2355.97,1.0,0.0
CUST00659,New Customers,22,3,1580.63,0.0,0.0
CUST00660,New Customers,16,2,1265.6799999999998,0.0,0.0
CUST00661,Dormant Customers,241,3,1105.96,1.0,0.0
CUST00662,Dormant Customers,185,1,852.96,0.0,0.0
CUST00663,At Risk,125,8,5700.78,2.0,0.125
CUST00664,New Customers,19,2,883.48,1.0,0.0
CUST00665,Loyal Customers,36,10,7120.71,2.0,0.1
CUST00666,Dormant Customers,47,2,1618.57,1.0,0.0
CUST00667,Dormant Customers,13,6,6032.9400000000005,2.0,0.16666666666666666
CUST00668,Dormant Customers,103,2,952.4100000000001,0.0,0.0
CUST00669,Dormant Customers,27,4,3395.9199999999996,0.0,0.0
CUST00670,At Risk,303,4,3756.69,1.0,0.0
CUST00671,Champions,23,9,6239.3,1.0,0.0
CUST00672,Dormant Customers,202,1,434.37,0.0,0.0
CUST00673,Dormant Customers,179,1,1297.2,0.0,0.0
CUST00674,At Risk,117,8,4178.67,0.0,0.0
CUST00675,Champions,3,7,7603.18,0.0,0.0
CUST00676,Dormant Customers,28,3,1606.63,1.0,0.0
CUST00677,New Customers,10,4,2691.15,0.0,0.25
CUST00678,Dormant Customers,257,2,1145.87,0.0,0.0
CUST00679,Loyal Customers,42,9,6746.18,2.0,0.0
CUST00680,Dormant Customers,276,1,1087.83,0.0,0.0
CUST00681,Discount Sensitive,272,1,1372.4,1.0,1.0
CUST00682,Dormant Customers,44,2,1874.3400000000001,1.0,0.0
CUST00683,Dormant Customers,56,4,5494.98,2.0,0.0
CUST00684,Dormant Customers,201,4,2472.73,1.0,0.0
CUST00685,New Customers,3,2,1840.04,0.0,0.0
CUST00686,Dormant Customers,188,3,1409.0900000000001,0.0,0.0
CUST00687,At Risk,178,5,4129.24,0.0,0.0
CUST00688,Champions,1,7,5107.13,1.0,0.14285714285714285
CUST00689,Dormant Customers,10,5,4970.84,0.0,0.0
CUST00690,Champions,3,8,8522.94,1.0,0.0
CUST00691,New Customers,4,4,3542.44,0.0,0.0
CUST00692,Dormant Customers,119,3,1850.73,0.0,0.0
CUST00693,At Risk,208,5,6136.5,2.0,0.0
CUST00694,Dormant Customers,135,1,345.14,0.0,0.0
CUST00695,Dormant Customers,259,1,616.85,1.0,0.0
CUST00696,Loyal Customers,50,7,6460.69,1.0,0.0
CUST00697,Dormant Customers,45,5,4965.610000000001,1.0,0.2
CUST00698,Champions,12,10,7429.34,4.0,0.3
CUST00699,Dormant Customers,10,5,2461.35,0.0,0.0
CUST00700,Dormant Customers,55,5,3912.53,0.0,0.0
CUST00701,At Risk,183,5,6476.26,1.0,0.0
CUST00702,At Risk,138,6,8044.75,2.0,0.16666666666666666
CUST00703,Dormant Customers,165,1,360.06,0.0,0.0
CUST00704,Dormant Customers,83,4,3057.83,1.0,0.0
CUST00705,Discount Sensitive,73,1,872.61,1.0,1.0
CUST00706,New Customers,3,4,3502.83,0.0,0.0
CUST00707,Dormant Customers,17,5,3300.72,2.0,0.2
CUST00708,Loyal Customers,37,8,6518.05,1.0,0.0
CUST00709,Dormant Customers,190,1,1966.47,0.0,0.0
CUST00710,Loyal Customers,38,9,6176.62,2.0,0.0
CUST00711,Loyal Customers,56,9,5936.34,2.0,0.1111111111111111
CUST00712,Dormant Customers,16,6,2661.77,1.0,0.0
CUST00713,High Value Unhappy,57,10,9663.26,3.0,0.1
CUST00714,Loyal Customers,38,7,3312.77,1.0,0.14285714285714285
CUST00715,Dormant Customers,40,4,1416.25,0.0,0.0
CUST00716,Champions,11,8,5285.9800000000005,1.0,0.0
CUST00717,Dormant Customers,47,2,1150.47,0.0,0.0
CUST00718,Dormant Customers,178,2,697.62,0.0,0.0
CUST00719,Dormant Customers,18,6,3929.59,1.0,0.16666666666666666
CUST00720,At Risk,352,5,3086.61,2.0,0.2
CUST00721,New Customers,4,3,3509.03,0.0,0.0
CUST00722,Discount Sensitive,91,1,256.54,1.0,1.0
CUST00723,Dormant Customers,130,1,546.81,0.0,0.0
CUST00724,New Customers,17,3,1850.54,0.0,0.0
CUST00725,Dormant Customers,202,3,2162.5,0.0,0.0
CUST00726,Champions,7,11,8607.95,4.0,0.09090909090909091
CUST00727,Dormant Customers,69,5,3822.01,1.0,0.2
CUST00728,Discount Sensitive,127,1,396.38,1.0,1.0
CUST00729,Dormant Customers,201,1,1324.83,0.0,0.0
CUST00730,New Customers,13,3,2210.89,0.0,0.0
CUST00731,Dormant Customers,197,2,1457.58,0.0,0.0
CUST00732,New Customers,2,2,874.98,1.0,0.0
CUST00733,Dormant Customers,13,5,3335.1400000000003,0.0,0.0
CUST00734,Champions,7,8,7745.88,2.0,0.125
CUST00735,Dormant Customers,17,6,3033.34,1.0,0.0
CUST00736,Dormant Customers,127,3,1727.68,0.0,0.0
CUST00737,New Customers,10,2,1532.3600000000001,0.0,0.0
CUST00738,Discount Sensitive,139,1,545.24,1.0,1.0
CUST00739,New Customers,15,2,1791.41,0.0,0.0
CUST00740,At Risk,322,5,4065.24,1.0,0.2
CUST00741,New Customers,7,4,2160.6800000000003,0.0,0.0
CUST00742,Dormant Customers,110,2,1288.91,0.0,0.0
CUST00743,Dormant Customers,1,6,4040.7300000000005,1.0,0.16666666666666666
CUST00744,Dormant Customers,126,2,1108.58,0.0,0.0
CUST00745,New Customers,1,3,2562.92,0.0,0.0
CUST00746,Dormant Customers,238,2,1625.12,0.0,0.0
CUST00747,New Customers,6,3,2136.34,1.0,0.0
CUST00748,Loyal Customers,50,8,5195.88,1.0,0.0
CUST00749,Dormant Customers,39,3,2194.94,0.0,0.0
CUST00750,Dormant Customers,18,5,4398.99,0.0,0.0
CUST00751,New Customers,21,3,2524.67,0.0,0.0
CUST00752,Dormant Customers,158,2,1319.5500000000002,1.0,0.0
CUST00753,Dormant Customers,204,1,1093.17,0.0,0.0
CUST00754,Dormant Customers,34,5,5744.99,1.0,0.0
CUST00755,Discount Sensitive,261,2,1585.3600000000001,1.0,0.5
CUST00756,At Risk,174,3,3223.87,2.0,0.0
CUST00757,Dormant Customers,17,6,3257.69,0.0,0.0
CUST00758,Champions,21,12,8199.88,0.0,0.0
CUST00759,Dormant Customers,99,2,1562.24,0.0,0.0
CUST00760,Discount Sensitive,223,2,1132.19,1.0,0.5
CUST00761,Dormant Customers,254,2,1069.58,0.0,0.0
CUST00762,New Customers,9,3,3513.6699999999996,1.0,0.3333333333333333
CUST00763,At Risk,249,4,4210.57,0.0,0.0
CUST00764,Champions,6,7,5460.74,0.0,0.0
CUST00765,At Risk,159,3,2692.35,1.0,0.0
CUST00766,Dormant Customers,227,2,1783.35,0.0,0.0
CUST00767,At Risk,136,7,3498.46,3.0,0.0
CUST00768,Dormant Customers,28,5,4145.38,1.0,0.0
CUST00769,Dormant Customers,79,6,2815.44,2.0,0.0
CUST00770,Dormant Customers,28,6,4420.31,1.0,0.0
CUST00771,Dormant Customers,151,1,456.76,1.0,0.0
CUST00772,At Risk,251,3,3114.63,0.0,0.0
CUST00773,Dormant Customers,132,3,2278.26,1.0,0.0
CUST00774,Dormant Customers,162,3,1439.8,0.0,0.0
CUST00775,New Customers,11,3,2261.05,0.0,0.0
CUST00776,At Risk,196,4,3024.9399999999996,0.0,0.0
CUST00777,New Customers,16,2,2052.7,0.0,0.0
CUST00778,At Risk,392,4,3444.29,1.0,0.0
CUST00779,New Customers,10,2,1509.0500000000002,0.0,0.0
CUST00780,High Value Unhappy,46,6,4641.68,3.0,0.16666666666666666
CUST00781,Dormant Customers,46,2,735.97,0.0,0.0
CUST00782,Dormant Customers,255,1,505.28,0.0,0.0
CUST00783,At Risk,293,6,4123.36,1.0,0.0
CUST00784,At Risk,106,5,3103.73,0.0,0.0
CUST00785,Champions,9,9,6686.259999999999,1.0,0.0
CUST00786,At Risk,211,5,5359.3,3.0,0.2
CUST00787,Loyal Customers,44,8,6425.65,2.0,0.0
CUST00788,New Customers,12,4,2375.38,0.0,0.0
CUST00789,New Customers,22,4,2430.0,0.0,0.0
CUST00790,Dormant Customers,139,1,458.83,1.0,0.0
CUST00791,Dormant Customers,291,1,1187.93,1.0,0.0
CUST00792,At Risk,209,6,2976.79,1.0,0.0
CUST00793,Dormant Customers,174,3,2463.2,0.0,0.0
CUST00794,At Risk,232,5,2824.37,2.0,0.0
CUST00795,At Risk,199,4,3787.58,0.0,0.0
CUST00796,At Risk,212,3,5388.48,0.0,0.0
CUST00797,Dormant Customers,46,6,4173.97,0.0,0.0
CUST00798,Loyal Customers,55,11,7027.3,1.0,0.0
CUST00799,At Risk,117,6,3798.88,1.0,0.0
CUST00800,Loyal Customers,55,11,11321.24,4.0,0.18181818181818182
CUST00801,At Risk,137,3,3345.79,1.0,0.0
CUST00802,Dormant Customers,262,1,1787.0,0.0,0.0
CUST00803,Champions,15,9,6758.16,1.0,0.1111111111111111
CUST00804,Dormant Customers,32,3,4024.96,0.0,0.0
CUST00805,New Customers,13,2,1767.23,0.0,0.0
CUST00806,New Customers,12,4,2638.59,0.0,0.0
CUST00807,Dormant Customers,173,2,1827.0300000000002,0.0,0.0
CUST00808,Champions,18,8,4724.89,2.0,0.125
CUST00809,Dormant Customers,52,4,2499.37,2.0,0.25
CUST00810,Dormant Customers,55,2,1187.01,0.0,0.0
CUST00811,At Risk,245,6,3477.9399999999996,0.0,0.0
CUST00812,Dormant Customers,250,1,383.16,0.0,0.0
CUST00813,Loyal Customers,38,10,10122.32,4.0,0.0
CUST00814,Dormant Customers,51,4,4209.28,0.0,0.25
CUST00815,Dormant Customers,7,6,8248.23,2.0,0.16666666666666666
CUST00816,New Customers,10,4,4139.43,1.0,0.0
CUST00817,Loyal Customers,43,15,12291.02,1.0,0.0
CUST00818,Dormant Customers,208,1,988.84,1.0,0.0
CUST00819,Dormant Customers,4,5,2464.45,1.0,0.0
CUST00820,Dormant Customers,250,2,935.6700000000001,0.0,0.0
CUST00821,Dormant Customers,37,4,1560.22,2.0,0.25
CUST00822,Loyal Customers,47,7,5444.48,1.0,0.0
CUST00823,At Risk,207,8,3291.63,3.0,0.25
CUST00824,Dormant Customers,27,5,3095.46,0.0,0.0
CUST00825,Dormant Customers,158,1,410.77,0.0,0.0
CUST00826,At Risk,219,10,8171.4,2.0,0.0
CUST00827,New Customers,21,2,2194.51,0.0,0.0
CUST00828,Dormant Customers,151,1,355.91,0.0,0.0
CUST00829,Champions,14,11,6982.35,1.0,0.0
CUST00830,New Customers,15,4,1997.9499999999998,0.0,0.0
CUST00831,New Customers,7,4,2386.85,2.0,0.0
CUST00832,Dormant Customers,46,2,1058.1299999999999,0.0,0.0
CUST00833,Dormant Customers,128,1,1142.84,0.0,0.0
CUST00834,Dormant Customers,15,5,2537.02,1.0,0.2
CUST00835,At Risk,218,9,6888.030000000001,1.0,0.1111111111111111
CUST00836,Dormant Customers,26,4,2317.06,0.0,0.0
CUST00837,Dormant Customers,6,5,3553.5,0.0,0.0
CUST00838,Dormant Customers,70,6,4291.93,2.0,0.0
CUST00839,Dormant Customers,223,3,1996.99,0.0,0.0
CUST00840,Champions,11,12,10612.47,4.0,0.0
CUST00841,Champions,9,9,7419.17,2.0,0.1111111111111111
CUST00842,Loyal Customers,25,7,7745.47,1.0,0.0
CUST00843,Discount Sensitive,106,1,803.69,1.0,1.0
CUST00844,Discount Sensitive,41,2,755.87,0.0,0.5
CUST00845,At Risk,157,4,2758.2200000000003,2.0,0.0
CUST00846,Loyal Customers,40,11,8410.48,2.0,0.09090909090909091
CUST00847,Loyal Customers,25,8,8043.27,2.0,0.125
CUST00848,Dormant Customers,20,5,2968.0699999999997,0.0,0.0
CUST00849,Champions,4,8,4626.5,0.0,0.0
CUST00850,Discount Sensitive,68,2,2278.0299999999997,1.0,0.5
CUST00851,Dormant Customers,31,4,2428.66,1.0,0.25
CUST00852,Dormant Customers,32,5,2167.86,0.0,0.0
CUST00853,Dormant Customers,122,1,318.94,1.0,0.0
CUST00854,Dormant Customers,340,3,2249.63,0.0,0.0
CUST00855,Dormant Customers,353,1,613.47,0.0,0.0
CUST00856,New Customers,22,2,2859.3100000000004,1.0,0.0
CUST00857,Champions,5,8,8240.81,3.0,0.125
CUST00858,Dormant Customers,151,3,2363.5299999999997,0.0,0.0
CUST00859,Dormant Customers,230,4,2159.64,0.0,0.0
CUST00860,New Customers,10,4,4975.85,1.0,0.0
CUST00861,Dormant Customers,231,3,1530.88,1.0,0.0
CUST00862,At Risk,514,4,3934.7400000000002,0.0,0.0
CUST00863,Dormant Customers,2,5,3905.8599999999997,0.0,0.0
CUST00864,Dormant Customers,199,2,1042.98,2.0,0.0
CUST00865,New Customers,6,4,2649.15,1.0,0.0
CUST00866,Dormant Customers,87,1,1280.71,0.0,0.0
CUST00867,Dormant Customers,76,1,424.64,1.0,0.0
CUST00868,New Customers,13,2,2446.06,0.0,0.0
CUST00869,At Risk,154,7,4021.25,2.0,0.14285714285714285
CUST00870,Loyal Customers,48,8,6011.93,1.0,0.0
CUST00871,At Risk,183,8,7332.96,2.0,0.0
CUST00872,Dormant Customers,186,3,1959.48,0.0,0.0
CUST00873,Dormant Customers,50,6,6473.18,0.0,0.0
CUST00874,Dormant Customers,82,1,511.56,0.0,0.0
CUST00875,Dormant Customers,2,5,2503.32,0.0,0.0
CUST00876,Dormant Customers,97,3,1392.13,2.0,0.0
CUST00877,Dormant Customers,124,3,1904.33,1.0,0.0
CUST00878,Dormant Customers,24,4,3527.67,0.0,0.0
CUST00879,At Risk,216,6,5967.77,0.0,0.0
CUST00880,Dormant Customers,41,6,4867.9,1.0,0.16666666666666666
CUST00881,Loyal Customers,28,9,9947.49,0.0,0.0
CUST00882,Dormant Customers,146,2,894.79,1.0,0.0
CUST00883,Dormant Customers,41,4,7320.71,0.0,0.0
CUST00884,Dormant Customers,332,1,365.93,0.0,0.0
CUST00885,At Risk,92,8,6880.8099999999995,2.0,0.125
CUST00886,Loyal Customers,43,7,4255.63,3.0,0.14285714285714285
CUST00887,Dormant Customers,44,4,2990.4700000000003,2.0,0.0
CUST00888,Dormant Customers,169,3,2556.74,0.0,0.0
CUST00889,Discount Sensitive,105,3,2012.98,1.0,0.3333333333333333
CUST00890,Dormant Customers,56,2,1836.2600000000002,1.0,0.0
CUST00891,New Customers,17,4,4809.09,0.0,0.0
CUST00892,Dormant Customers,34,2,1512.83,0.0,0.0
CUST00893,Dormant Customers,160,2,2269.27,0.0,0.0
CUST00894,Dormant Customers,86,2,1903.85,2.0,0.0
CUST00895,Dormant Customers,115,4,1415.7,1.0,0.0
CUST00896,Loyal Customers,49,12,10648.24,2.0,0.08333333333333333
CUST00897,New Customers,4,4,2200.73,0.0,0.25
CUST00898,At Risk,400,6,4353.639999999999,1.0,0.16666666666666666
CUST00899,Discount Sensitive,248,1,574.65,1.0,1.0
CUST00900,Dormant Customers,119,2,1242.65,1.0,0.0
CUST00901,Dormant Customers,25,5,2464.39,3.0,0.0
CUST00902,Dormant Customers,31,2,2750.7200000000003,0.0,0.0
CUST00903,Dormant Customers,103,1,632.18,1.0,0.0
